date,portfolio_value,daily_return,buy_hold,buy_hold_return
2010-09-06,108385.61778156279,0.017803097913518418,113080.28599577304,0.01780309791351864
2010-09-07,108911.31905004274,0.004850286220995148,113628.75774880452,0.004850286220995148
2010-09-08,108986.1440347347,0.0006870267052552226,113706.82373986294,0.0006870267052554446
2010-09-09,109611.93143048743,0.005741898672488865,114359.7168001478,0.005741898672488865
2010-09-13,111943.11165743151,0.02126757732047113,116791.87091954213,0.02126757732047113
2010-09-14,112634.00675387816,0.006171841091579866,117512.69178764585,0.006171841091579866
2010-09-15,113905.03509245004,0.011284587800816315,118838.7740758338,0.011284587800816315
2010-09-16,113278.2702745764,-0.005502520739008032,118184.86125688326,-0.00550252073900781
2010-09-17,114371.464724356,0.009650522091569691,119325.40687133191,0.009650522091569691
2010-09-20,116227.46596798183,0.01622783487208923,121261.79987008472,0.01622783487208901
2010-09-21,116783.28702104164,0.004782183354259173,121841.69603093095,0.004782183354259173
2010-09-22,116432.49686452642,-0.0030037701923223414,121475.71157621127,-0.0030037701923221194
2010-09-23,115821.27590523558,-0.005249573579118705,120838.01589021615,-0.005249573579118705
2010-09-24,116963.0567750054,0.009858127195076172,122029.25242086251,0.00985812719507595
2010-09-27,117300.24842764444,0.00288289022137711,122381.0493593886,0.002882890221377332
2010-09-28,117180.72773237557,-0.0010189296004995407,122256.35168565612,-0.0010189296004996518
2010-09-29,116438.32343911119,-0.0063355494340325835,121481.79052592716,-0.0063355494340325835
2010-09-30,117189.47708378788,0.006451086055610178,122265.48001079953,0.006451086055610178
2010-10-01,119394.32312922226,0.018814368834993322,124565.82784751024,0.018814368834993545
2010-10-04,119706.25363928048,0.0026126075501982093,124891.26946984133,0.0026126075501982093
2010-10-05,119440.96419450584,-0.002216170306139964,124614.48914694613,-0.002216170306140075
2010-10-06,120230.98697517469,0.006614336932028841,125438.73136477669,0.006614336932028841
2010-10-07,118945.38271060574,-0.01069278641815019,124097.44180172941,-0.01069278641815019
2010-10-08,118617.91783149989,-0.0027530692797262946,123755.79294701245,-0.0027530692797262946
2010-10-11,119247.59593666591,0.005308456906658154,124412.74524082095,0.005308456906657932
2010-10-12,118374.00830942797,-0.007325830096414854,123501.31860735816,-0.007325830096414743
2010-10-13,121153.15153286768,0.023477647357982967,126400.83901386763,0.02347764735798319
2010-10-14,120054.13050850331,-0.009071336654962847,125254.21444970308,-0.009071336654962847
2010-10-15,117824.98176353866,-0.018567863808790497,122928.51125432395,-0.018567863808790497
2010-10-18,118083.46721160764,0.002193808513272222,123198.19286883755,0.0021938085132719998
2010-10-19,117137.96788697013,-0.008007042365576478,122211.7397191743,-0.008007042365576589
2010-10-20,116259.53110726833,-0.007499163555145794,121295.25389466132,-0.0074991635551455715
2010-10-21,118580.01662809346,0.01995952932825884,123716.25007215039,0.01995952932825862
2010-10-22,117891.0573968183,-0.0058100787203966275,122997.44892023894,-0.0058100787203965165
2010-10-25,118663.58147466255,0.006552864100997535,123803.43448778264,0.006552864100997535
2010-10-26,118201.04255216988,-0.003897901249436342,123320.8609258082,-0.003897901249436342
2010-10-27,116853.25336373456,-0.01140251523450353,121914.69293036958,-0.01140251523450353
2010-10-28,116368.36658595341,-0.004149535967747697,121408.80352705812,-0.004149535967747475
2010-10-29,116951.40362583587,0.005010270892234381,122017.09452143073,0.005010270892234381
2010-11-01,118891.93764861653,0.016592652696918675,124041.68179391194,0.016592652696918675
2010-11-02,118920.1215680249,0.000237054925386726,124071.08648553443,0.000237054925386726
2010-11-03,119726.6561398623,0.006782153946723435,124912.55569441654,0.006782153946723213
2010-11-04,122084.06544197297,0.019689928526499534,127372.07498810199,0.019689928526499534
2010-11-08,121916.93574883479,-0.0013689722121649206,127197.70615683749,-0.0013689722121649206
2010-11-09,122467.89815989559,0.0045191622285836175,127772.53322606397,0.0045191622285838395
2010-11-10,121965.52216882499,-0.004102103478698438,127248.39707303522,-0.004102103478698438
2010-11-11,120382.57280973006,-0.012978662583871925,125596.88306308574,-0.012978662583871925
2010-11-12,117999.8928755034,-0.019792565307543253,123110.99855263575,-0.019792565307543253
2010-11-15,118970.65334272175,0.008226791089060992,124123.80701849397,0.008226791089060992
2010-11-16,116387.80115394949,-0.021709994155716505,121429.0798935372,-0.021709994155716394
2010-11-18,116584.0826990818,0.0016864443110553573,121633.86327452032,0.0016864443110551353
2010-11-19,114475.43207150692,-0.01808695131236382,119433.87751153935,-0.01808695131236382
2010-11-22,116801.75365645198,0.020321579424062985,121860.96253931393,0.020321579424063207
2010-11-23,115339.30241474682,-0.012520798668885225,120335.16596176261,-0.012520798668885225
2010-11-24,113998.31722301718,-0.01162643750789838,118936.0966747056,-0.01162643750789849
2010-11-25,113650.60897096977,-0.0030501174097787853,117597.85648708585,-0.011251758087201025
2010-11-26,113741.8141653424,0.0008025051092857005,116628.65012961329,-0.008241700881503666
2010-11-29,113599.31488263384,-0.0012528311048513041,118211.21657307823,0.01356927686041276
2010-11-30,113445.41087362931,-0.0013547969823897166,118874.25771717222,0.005608952883790819
2010-12-01,113847.26167758703,0.003542239398342417,120865.39096507682,0.01674991109212165
2010-12-02,114817.49676652676,0.00852225231106063,121895.4363225562,0.00852225231106063
2010-12-03,114456.51809677138,-0.0031439343298818034,121512.20507564579,-0.0031439343298818034
2010-12-06,114446.01737386799,-9.174421062252414e-05,121501.05703431013,-9.174421062252414e-05
2010-12-07,114146.15925287713,-0.0026200834932621486,121182.71412036063,-0.0026200834932621486
2010-12-08,112754.80414249109,-0.012189241578454357,119705.58874281478,-0.012189241578454357
2010-12-09,110134.4168194601,-0.023239695576248387,116923.6673016562,-0.023239695576248276
2010-12-10,110206.14136411053,0.00065124551181861,118765.77717639518,0.015754807535983684
2010-12-13,110321.9992333302,0.001051283238716172,119785.67445006543,0.008587467685707617
2010-12-14,111002.68588297832,0.0061699992238941626,120524.751968456,0.006169999223894385
2010-12-15,110035.34489702762,-0.00871457278944121,119474.43024449753,-0.00871457278944121
2010-12-16,111089.5201624773,0.009580333177818368,120619.03509246983,0.009580333177818368
2010-12-20,111057.7699827844,-0.0002858071548644814,120584.56130922756,-0.00028580715486437036
2010-12-21,112058.72129680747,0.009012888645056005,121671.37653262055,0.009012888645056005
2010-12-22,111755.2617964687,-0.002708040006408896,121341.88557733539,-0.002708040006408785
2010-12-23,111673.09612466724,-0.0007352286637840599,121252.6715449413,-0.000735228663784282
2010-12-24,112263.20996130859,0.005284297266931359,121893.40670579438,0.005284297266931581
2010-12-27,112011.10514564253,-0.0022456583572921796,121619.6757583267,-0.0022456583572920685
2010-12-28,111971.88701730849,-0.00035012714393856115,121577.0934086067,-0.00035012714393867217
2010-12-29,113173.5884623249,0.010732171056746287,122881.87957164989,0.010732171056746287
2010-12-30,113948.57734011314,0.0068477892087537295,123723.34878053199,0.0068477892087535075
2010-12-31,114558.29568173431,0.005350820131797551,124385.37016596028,0.005350820131797551
2011-01-03,114989.67685666,0.0037656039866738045,124853.7562117411,0.0037656039866735824
2011-01-04,114779.58951027162,-0.001827010494605208,124625.64708885137,-0.001827010494605208
2011-01-05,113536.80067016727,-0.010827611820245497,123276.24895932639,-0.010827611820245386
2011-01-06,112947.62602609007,-0.0051892834798894505,122636.53355713902,-0.0051892834798894505
2011-01-07,110265.04586677023,-0.02375065553569211,119723.83549253205,-0.023750655535692222
2011-01-10,110640.58955769152,0.003405827186387267,116849.66054412145,-0.024006706238457243
2011-01-11,110822.75395970729,0.0016464518378291881,116672.24233742943,-0.0015183459315658565
2011-01-12,111128.23935340403,0.0027565223095593616,118885.40575850788,0.01896906562126177
2011-01-13,111243.14650716104,0.0010340049876214064,116627.6303709476,-0.018991190492687604
2011-01-14,110738.67972662718,-0.0045348122232535815,114653.72411409456,-0.016924859491484257
2011-01-17,110323.8999681316,-0.0037455725453789945,114657.7833476182,3.540428847825794e-05
2011-01-18,110861.99002728156,0.004877366185435772,116062.93158439112,0.012255149155577127
2011-01-19,110598.55244115146,-0.0023762660769959254,115393.81149058124,-0.00576514899869951
2011-01-20,110920.84412864296,0.0029140678641610407,115810.49676206823,0.003610984558916286
2011-01-21,109684.90800005362,-0.011142505615589604,115504.3216481201,-0.002643759611679841
2011-01-24,109939.94243928633,0.0023251552459029323,116452.24178101742,0.008206793645220811
2011-01-25,108233.1628087792,-0.015524654576289931,115319.80473304648,-0.009724476151351746
2011-01-27,109144.00620091129,0.0084155666201986,113634.83669852043,-0.014611263333532132
2011-01-28,107627.80481034392,-0.013891751304935251,111766.37150758646,-0.0164427146218471
2011-01-31,109654.07507937672,0.018826643102155538,111639.64421709217,-0.0011338588591980336
2011-02-01,109158.02213676683,-0.004523798520491007,109841.13645073888,-0.016109938176226635
2011-02-02,108858.13884100168,-0.0027472401010474323,110141.22271440155,0.0027320025389325764
2011-02-03,108185.52359430758,-0.006178823686086687,112062.40843829505,0.017442930780559696
2011-02-04,109752.16524831239,0.014481065506321,109406.20442953464,-0.02370289953408411
2011-02-07,109469.10962839516,-0.0025790436049878407,109411.2735211544,4.6332761895806485e-05
2011-02-08,109771.78328209952,0.002764922951614679,107719.20677824676,-0.015465195573109658
2011-02-09,110127.7089392337,0.003242414821844397,106522.9011559806,-0.011105778236270458
2011-02-10,110455.61341568336,0.002977492945309468,105960.23198618594,-0.005282142747602636
2011-02-11,110194.97687851905,-0.002359649537986286,107667.50600395289,0.0161124035476774
2011-02-14,110194.97687851905,0.0,110627.85550989961,0.02749529190207145
2011-02-15,110847.974091426,0.0059258346560282504,111134.76467187682,0.00458211143695042
2011-02-16,111240.34545819524,0.003539725195569332,111148.96208864001,0.00012774955528183085
2011-02-17,111506.58409329114,0.0023933639723903166,112461.8568181609,0.011812028694194066
2011-02-18,111859.70870145952,0.003166849841556685,110687.67475124077,-0.01577585607348453
2011-02-21,112058.70077932322,0.0017789432868522415,111897.1580316044,0.010926991492790972
2011-02-22,112310.93416959015,0.0022509041110843064,110895.5075076514,-0.00895152782763331
2011-02-23,112417.42748542319,0.0009482007840146967,110249.70325517858,-0.005823538455137722
2011-02-24,113897.19385738208,0.013163140316040156,106708.4378297199,-0.032120407773454374
2011-02-25,113174.12765622398,-0.0063484110246253556,107536.71947993495,0.007762100795972504
2011-02-28,113207.76162586665,0.00029718779670950823,108138.93152459168,0.005600059659334189
2011-03-01,113490.81724578388,0.0025003199060915637,111972.17464723528,0.03544739224441007
2011-03-03,114435.29460755862,0.008322059746290522,112254.02406175024,0.0025171379889952217
2011-03-04,113653.37430503912,-0.0068328596103238715,112305.72483604409,0.00046056945152717077
2011-03-07,115141.54382389538,0.013093931684439841,110772.82955011119,-0.013649306730986188
2011-03-08,114527.7826785627,-0.005330492582863111,111941.76009751664,0.010552502379445494
2011-03-09,114438.09565652441,-0.0007831027541151947,112148.58299583117,0.0018475937678159582
2011-03-10,114553.00281028141,0.0010040987933064294,111406.46600258266,-0.006617265893373747
2011-03-11,113787.89949258325,-0.006679033276546176,110413.9438037731,-0.008909017891174709
2011-03-14,114017.70310907067,0.002019578685538592,112158.72117907071,0.015802147040399284
2011-03-15,113440.37698234645,-0.005063477959838747,110499.09860264351,-0.014797088973379724
2011-03-16,112493.09857160595,-0.008350451893225919,111746.09514110738,0.011285128604967998
2011-03-17,112055.89973035743,-0.00388645034050894,110438.26950320625,-0.011703546654132979
2011-03-18,113440.37698234645,0.012355237478084868,108959.1145088986,-0.013393500287187221
2011-03-21,114258.73230347443,0.007213968631780254,108777.63706868293,-0.0016655553877582552
2011-03-22,114440.8967054902,0.0015943149231862908,109773.20864292001,0.009152355218090102
2011-03-23,114317.58640483582,-0.0010775020486926135,111119.55739701749,0.012264820995412373
2011-03-24,114721.15127644165,0.0035302081184314105,111974.20426399712,0.007691237141325802
2011-03-25,113970.06389459902,-0.006547069772972813,114647.64516437867,0.023875507023729314
2011-03-28,114635.22940877362,0.005836317814033709,115316.76525818855,0.005836317814033709
2011-03-29,115624.91703615371,0.008633363691810558,116312.33683242563,0.008633363691810558
2011-03-30,116658.94312591183,0.00894293476063468,117352.51047257498,0.00894293476063468
2011-03-31,117588.16116109422,0.00796525332978093,118287.25294737481,0.00796525332978093
2011-04-01,117432.95193763108,-0.0013199392007713362,118131.12096525801,-0.0013199392007713362
2011-04-04,119093.85794363914,0.014143440819661679,119801.90148359044,0.014143440819661679
2011-04-05,119126.10051916643,0.0002707324801127786,119834.33574950133,0.00027073248011300066
2011-04-06,118757.23994358293,-0.003096387558863767,119463.28220316187,-0.003096387558863767
2011-04-07,118635.29686947333,-0.001026826441634432,119340.61414619122,-0.001026826441634543
2011-04-08,117754.45253963787,-0.007424808240709235,118454.53297082729,-0.007424808240709124
2011-04-11,116619.64379621694,-0.009637077146097184,117312.97749828249,-0.009637077146097406
2011-04-13,119155.33142555106,0.0217432290718107,119863.74044112384,0.02174322907181092
2011-04-15,117402.71714153222,-0.014708651833291064,118100.70641553937,-0.014708651833291064
2011-04-18,115478.78218834262,-0.016387482334588976,116165.33317545225,-0.016387482334588865
2011-04-19,115713.6038029658,0.002033461127431968,116401.55086481968,0.002033461127431746
2011-04-20,117948.96109279591,0.019318016346949518,118650.19792723657,0.01931801634694974
2011-04-21,118615.14033874076,0.005648029789942166,119320.33777971214,0.005648029789942166
2011-04-25,118409.5397884462,-0.0017333415422973175,119113.51488139761,-0.0017333415422973175
2011-04-26,118286.58298256635,-0.0010384028693931624,118989.82706576127,-0.0010384028693930514
2011-04-27,117591.1826722929,-0.00587894495503305,118290.29242223277,-0.005878944955032939
2011-04-28,116614.6046635338,-0.00830485744395193,117307.90840666273,-0.00830485744395204
2011-04-29,115889.97344687572,-0.006213897639569588,116578.9690715117,-0.006213897639569699
2011-05-02,114918.42472874373,-0.008383371651882854,115601.64424699188,-0.008383371651882632
2011-05-03,112176.13265940084,-0.02386294517885934,112843.0485477399,-0.02386294517885945
2011-05-04,111424.44801565417,-0.006700932060378695,112273.28066956364,-0.0050492067124118245
2011-05-05,110240.28888975819,-0.010627462347667316,110705.92150095804,-0.0139602152823749
2011-05-06,111159.29716432553,0.008336410252755888,112563.23865055633,0.016777035269809115
2011-05-09,110031.77019870553,-0.010143343781251035,112556.13994217473,-6.306418033719119e-05
2011-05-10,110610.97569157866,0.00526398413682827,112356.4157522418,-0.0017744406483337638
2011-05-11,111043.45999376618,0.003909958297388494,112838.98931421625,0.004295024531919767
2011-05-12,109238.9003147651,-0.016250931654168466,111239.18597913018,-0.014177753140195093
2011-05-13,110775.73629243019,0.01406857788971494,112427.38303491862,0.010681461261424108
2011-05-16,109867.01941789221,-0.008203212228164336,111499.73926850039,-0.00825104828892187
2011-05-17,109913.35035810065,0.0004217001649258201,110282.14742165903,-0.010920131785324583
2011-05-18,109673.94764692176,-0.0021781040282996544,109910.07411665385,-0.003373830794050181
2011-05-19,109406.22394558576,-0.0024410874877769384,110062.146865247,0.0013836106454787611
